@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "CC" NUMERIC
@ATTRIBUTE "CCL" NUMERIC
@ATTRIBUTE "CCO" NUMERIC
@ATTRIBUTE "CI" NUMERIC
@ATTRIBUTE "CLC" NUMERIC
@ATTRIBUTE "CLLC" NUMERIC
@ATTRIBUTE "LDC" NUMERIC
@ATTRIBUTE "LLDC" NUMERIC
@ATTRIBUTE "LCOM5" NUMERIC
@ATTRIBUTE "NL" NUMERIC
@ATTRIBUTE "NLE" NUMERIC
@ATTRIBUTE "WMC" NUMERIC
@ATTRIBUTE "CBO" NUMERIC
@ATTRIBUTE "CBOI" NUMERIC
@ATTRIBUTE "NII" NUMERIC
@ATTRIBUTE "NOI" NUMERIC
@ATTRIBUTE "RFC" NUMERIC
@ATTRIBUTE "AD" NUMERIC
@ATTRIBUTE "CD" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "DLOC" NUMERIC
@ATTRIBUTE "PDA" NUMERIC
@ATTRIBUTE "PUA" NUMERIC
@ATTRIBUTE "TCD" NUMERIC
@ATTRIBUTE "TCLOC" NUMERIC
@ATTRIBUTE "DIT" NUMERIC
@ATTRIBUTE "NOA" NUMERIC
@ATTRIBUTE "NOC" NUMERIC
@ATTRIBUTE "NOD" NUMERIC
@ATTRIBUTE "NOP" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "LOC" NUMERIC
@ATTRIBUTE "NA" NUMERIC
@ATTRIBUTE "NG" NUMERIC
@ATTRIBUTE "NLA" NUMERIC
@ATTRIBUTE "NLG" NUMERIC
@ATTRIBUTE "NLM" NUMERIC
@ATTRIBUTE "NLPA" NUMERIC
@ATTRIBUTE "NLPM" NUMERIC
@ATTRIBUTE "NLS" NUMERIC
@ATTRIBUTE "NM" NUMERIC
@ATTRIBUTE "NOS" NUMERIC
@ATTRIBUTE "NPA" NUMERIC
@ATTRIBUTE "NPM" NUMERIC
@ATTRIBUTE "NS" NUMERIC
@ATTRIBUTE "TLLOC" NUMERIC
@ATTRIBUTE "TLOC" NUMERIC
@ATTRIBUTE "TNA" NUMERIC
@ATTRIBUTE "TNG" NUMERIC
@ATTRIBUTE "TNLA" NUMERIC
@ATTRIBUTE "TNLG" NUMERIC
@ATTRIBUTE "TNLM" NUMERIC
@ATTRIBUTE "TNLPA" NUMERIC
@ATTRIBUTE "TNLPM" NUMERIC
@ATTRIBUTE "TNLS" NUMERIC
@ATTRIBUTE "TNM" NUMERIC
@ATTRIBUTE "TNOS" NUMERIC
@ATTRIBUTE "TNPA" NUMERIC
@ATTRIBUTE "TNPM" NUMERIC
@ATTRIBUTE "TNS" NUMERIC
@ATTRIBUTE "WarningBlocker" NUMERIC
@ATTRIBUTE "WarningCritical" NUMERIC
@ATTRIBUTE "WarningInfo" NUMERIC
@ATTRIBUTE "WarningMajor" NUMERIC
@ATTRIBUTE "WarningMinor" NUMERIC
@ATTRIBUTE "Android Rules" NUMERIC
@ATTRIBUTE "Basic Rules" NUMERIC
@ATTRIBUTE "Brace Rules" NUMERIC
@ATTRIBUTE "Clone Implementation Rules" NUMERIC
@ATTRIBUTE "Clone Metric Rules" NUMERIC
@ATTRIBUTE "Code Size Rules" NUMERIC
@ATTRIBUTE "Cohesion Metric Rules" NUMERIC
@ATTRIBUTE "Comment Rules" NUMERIC
@ATTRIBUTE "Complexity Metric Rules" NUMERIC
@ATTRIBUTE "Controversial Rules" NUMERIC
@ATTRIBUTE "Coupling Metric Rules" NUMERIC
@ATTRIBUTE "Coupling Rules" NUMERIC
@ATTRIBUTE "Design Rules" NUMERIC
@ATTRIBUTE "Documentation Metric Rules" NUMERIC
@ATTRIBUTE "Empty Code Rules" NUMERIC
@ATTRIBUTE "Finalizer Rules" NUMERIC
@ATTRIBUTE "Import Statement Rules" NUMERIC
@ATTRIBUTE "Inheritance Metric Rules" NUMERIC
@ATTRIBUTE "J2EE Rules" NUMERIC
@ATTRIBUTE "JUnit Rules" NUMERIC
@ATTRIBUTE "Jakarta Commons Logging Rules" NUMERIC
@ATTRIBUTE "Java Logging Rules" NUMERIC
@ATTRIBUTE "JavaBean Rules" NUMERIC
@ATTRIBUTE "MigratingToJUnit4 Rules" NUMERIC
@ATTRIBUTE "Migration Rules" NUMERIC
@ATTRIBUTE "Migration13 Rules" NUMERIC
@ATTRIBUTE "Migration14 Rules" NUMERIC
@ATTRIBUTE "Migration15 Rules" NUMERIC
@ATTRIBUTE "Naming Rules" NUMERIC
@ATTRIBUTE "Optimization Rules" NUMERIC
@ATTRIBUTE "Security Code Guideline Rules" NUMERIC
@ATTRIBUTE "Size Metric Rules" NUMERIC
@ATTRIBUTE "Strict Exception Rules" NUMERIC
@ATTRIBUTE "String and StringBuffer Rules" NUMERIC
@ATTRIBUTE "Type Resolution Rules" NUMERIC
@ATTRIBUTE "Unnecessary and Unused Code Rules" NUMERIC
@ATTRIBUTE "Vulnerability Rules" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L68573","0","0","0","0","0","0","0","0","1","3","3","25","4","2","3","3","9","0.2","0.07","7","5","1","4","0.07","7","0","0","0","0","0","93","116","6","1","6","1","6","0","4","0","6","59","0","4","0","93","116","6","1","6","1","6","0","4","0","6","59","0","4","0","0","0","14","0","11","0","0","4","0","0","0","0","0","0","1","0","0","6","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","false"
"L67009","0","0","0","0","0","0","0","0","1","3","3","20","6","62","10","0","10","0.0909091","0.0777778","7","6","1","10","0.0777778","7","0","0","0","0","0","83","96","23","8","23","8","10","22","10","0","10","34","22","10","0","83","96","23","8","23","8","10","22","10","0","10","34","22","10","0","0","2","31","1","10","0","0","4","0","0","0","0","0","0","1","0","0","7","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","1","0","0","false"
"L67733","0","0","0","0","0","0","0","0","0","0","0","4","1","3","3","4","8","0","0","0","0","0","5","0","0","1","1","0","0","1","15","20","2","0","1","0","4","0","4","0","9","4","0","9","0","15","20","2","0","1","0","4","0","4","0","9","4","0","9","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L67038","0","0","0","0","0","0","0","0","1","2","2","25","1","2","2","2","20","0.842105","0.558621","81","81","16","3","0.558621","81","0","0","0","0","0","64","159","2","14","2","14","18","0","18","0","18","24","0","18","0","64","159","2","14","2","14","18","0","18","0","18","24","0","18","0","0","0","10","2","17","0","0","3","0","0","0","0","0","0","0","0","0","14","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","false"
"L67013","0","0","0","0","0","0","0","0","1","6","6","110","12","56","90","24","60","0.0857143","0.0508906","20","11","3","32","0.0540541","24","0","0","0","0","0","373","466","19","5","19","5","36","17","34","7","36","207","17","34","7","420","529","19","5","19","5","37","17","35","7","37","243","17","35","7","0","1","105","6","29","0","2","9","0","0","0","0","0","11","0","2","0","17","78","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","14","3","0","1","0","0","false"
"L67043","0","0","0","0","0","0","0","0","1","0","0","29","3","2","2","21","50","0.666667","0.608541","171","171","20","10","0.608541","171","0","0","0","0","0","110","305","1","9","1","9","29","0","29","5","29","45","0","29","5","110","305","1","9","1","9","29","0","29","5","29","45","0","29","5","0","0","27","0","4","0","0","0","0","0","0","0","0","0","0","0","0","4","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","false"
"L67773","0","0","0","0","0","0","0","0","1","1","1","15","0","2","5","0","11","0.0909091","0.0793651","5","5","1","10","0.0793651","5","0","0","0","0","0","58","73","7","8","7","8","11","0","10","1","11","26","0","10","1","58","73","7","8","7","8","11","0","10","1","11","26","0","10","1","0","0","27","0","10","0","0","7","0","0","0","0","0","0","0","0","0","3","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","false"
"L68989","0","0","0","0","0","0","0","0","1","3","3","12","4","6","9","10","19","0.111111","0.0740741","6","5","1","8","0.0689655","6","1","1","0","0","1","75","97","5","4","4","4","9","0","8","1","13","39","0","8","1","81","103","5","4","4","4","10","0","9","1","14","42","0","9","1","0","0","26","0","7","0","0","4","0","0","0","0","0","0","0","0","0","2","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","false"
"L69047","0","0","0","0","0","0","0","0","1","4","4","8","1","48","2","1","3","0.5","0.0638298","6","6","1","1","0.0638298","6","0","0","0","0","0","88","100","61","1","61","1","2","61","1","0","2","16","61","1","0","88","100","61","1","61","1","2","61","1","0","2","16","61","1","0","0","0","17","0","6","0","0","4","0","0","0","0","0","2","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","false"
"L67689","0","0","0","0","0","0","0","0","1","13","6","150","74","4","2","63","89","0","0.0310881","18","0","0","13","0.0310881","18","3","3","1","1","1","561","697","19","12","15","7","26","0","12","1","47","391","0","31","2","561","697","19","12","15","7","26","0","12","1","47","391","0","31","2","0","9","89","9","208","0","4","68","0","0","0","0","0","13","0","8","0","142","55","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","13","6","3","1","0","0","false"
"L69367","0","0","0","0","0","0","0","0","2","0","0","4","12","0","0","4","8","0","0","0","0","0","4","0","0","4","4","0","0","1","26","32","21","12","2","2","4","0","3","0","49","9","0","32","2","26","32","21","12","2","2","4","0","3","0","49","9","0","32","2","0","0","14","0","3","0","0","0","0","0","0","1","0","0","0","1","0","3","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","false"
"L70127","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L70174","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","2","3","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L70183","0","0","0","0","0","0","0","0","1","1","1","2","4","0","0","2","3","0","0","0","0","0","2","0","0","1","1","0","0","1","15","16","0","0","0","0","1","0","1","0","1","9","0","1","0","15","16","0","0","0","0","1","0","1","0","1","9","0","1","0","0","0","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L63224","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","2","3","0","0","0","0","0","2","0","0","1","1","0","0","1","8","8","0","0","0","0","1","0","1","0","1","3","0","1","0","8","8","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L63255","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L63262","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L63407","0","0","0","0","0","0","0","0","1","3","3","5","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","22","26","1","0","1","0","1","0","1","0","1","14","0","1","0","22","26","1","0","1","0","1","0","1","0","1","14","0","1","0","0","0","5","2","3","0","0","2","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","false"
"L65117","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","1","0","1","2","0","1","0","7","7","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","false"
"L65816","0","0","0","0","0","0","0","0","1","2","1","3","2","0","0","0","1","0","0.0833333","1","0","0","2","0.0833333","1","1","1","0","0","1","11","13","0","0","0","0","1","0","1","0","1","5","0","1","0","11","13","0","0","0","0","1","0","1","0","1","5","0","1","0","0","0","5","0","3","0","0","1","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L65823","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","2","3","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L67082","0","0","0","0","0","0","0","0","6","2","2","12","9","49","59","8","17","0.166667","0.0714286","4","3","1","5","0.0714286","4","1","1","8","55","1","52","68","1","2","1","1","9","0","5","1","11","26","0","7","1","52","68","1","2","1","1","9","0","5","1","11","26","0","7","1","0","0","20","0","5","0","0","2","0","0","0","1","0","0","1","0","0","2","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","false"
"L67001","0.0617284","1","3","1","0.0488889","0.0643275","11","11","2","4","4","52","27","38","31","43","51","0.333333","0.157635","32","11","1","2","0.157635","32","2","2","24","38","1","171","225","6","5","5","3","8","3","2","0","19","99","3","9","1","171","225","6","5","5","3","8","3","2","0","19","99","3","9","1","0","1","41","2","69","0","3","6","0","8","0","1","0","3","0","4","0","61","19","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","1","0","false"
"L67814","0","0","0","0","0","0","0","0","0","1","1","4","2","0","0","0","3","0","0","0","0","0","4","0","0","3","3","0","0","1","15","20","7","5","1","1","3","0","3","0","21","5","3","11","1","15","20","7","5","1","1","3","0","3","0","21","5","3","11","1","0","0","11","2","6","0","0","2","0","0","0","0","0","0","0","0","0","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","false"
"L67158","0","0","0","0","0","0","0","0","1","2","2","15","6","6","8","7","13","0.5","0.181818","12","5","1","1","0.181818","12","2","2","6","7","1","54","73","6","2","5","0","6","0","1","0","17","26","0","8","1","54","73","6","2","5","0","6","0","1","0","17","26","0","8","1","0","0","15","0","13","0","1","6","0","0","0","0","0","0","0","0","0","6","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L67847","0","0","0","0","0","0","0","0","1","4","2","11","10","0","0","8","10","0.333333","0.146341","6","4","1","2","0.146341","6","3","3","0","0","1","35","43","9","2","7","0","2","3","2","0","14","19","3","10","1","35","43","9","2","7","0","2","3","2","0","14","19","3","10","1","0","3","12","1","27","0","0","8","0","0","0","0","0","0","0","0","0","22","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","false"
"L67181","0","0","0","0","0","0","0","0","1","6","3","11","4","9","0","2","3","0","0.0357143","1","0","0","1","0.0357143","1","3","3","9","9","1","27","34","6","5","0","0","1","0","0","0","20","19","3","9","1","27","34","6","5","0","0","1","0","0","0","20","19","3","9","1","0","1","10","1","7","0","0","5","0","0","0","0","0","3","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","false"
"L67848","0","0","0","0","0","0","0","0","0","1","1","4","2","1","2","1","4","0","0","0","0","0","4","0","0","2","2","1","1","1","15","20","2","2","1","1","3","0","3","0","13","5","0","9","1","15","20","2","2","1","1","3","0","3","0","13","5","0","9","1","0","0","9","2","6","0","0","2","0","0","0","0","0","0","0","0","0","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","false"
"L68308","0","0","0","0","0","0","0","0","1","2","2","20","0","7","19","0","16","0.0588235","0.0449438","4","4","1","16","0.0449438","4","0","0","0","0","0","85","106","3","1","3","1","16","0","16","2","16","37","0","16","2","85","106","3","1","3","1","16","0","16","2","16","37","0","16","2","0","0","36","3","7","0","0","2","0","0","0","0","0","0","0","0","0","5","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","0","false"
"L68047","0","0","0","0","0","0","0","0","1","1","1","2","4","2","0","1","2","0.5","0.266667","4","4","1","1","0.266667","4","1","1","0","0","1","11","14","0","0","0","0","1","0","1","0","1","5","0","1","0","11","14","0","0","0","0","1","0","1","0","1","5","0","1","0","0","0","3","0","3","0","0","1","0","0","0","0","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L68362","0","0","0","0","0","0","0","0","2","3","3","22","1","6","3","10","23","0.0769231","0.0430108","4","4","1","12","0.0430108","4","0","0","0","0","0","89","107","4","1","4","1","13","0","12","0","13","39","0","12","0","89","107","4","1","4","1","13","0","12","0","13","39","0","12","0","0","0","30","2","9","0","0","4","0","0","0","1","0","0","0","0","0","6","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","false"
"L68052","0","0","0","0","0","0","0","0","1","1","1","3","5","1","0","0","1","0.5","0.333333","5","4","1","1","0.333333","5","1","1","0","0","1","10","13","0","0","0","0","1","0","1","0","1","4","0","1","0","10","13","0","0","0","0","1","0","1","0","1","4","0","1","0","0","0","3","0","4","0","0","2","0","0","0","0","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L68425","0","0","0","0","0","0","0","0","1","4","4","12","6","0","0","5","9","0.2","0.107692","7","4","1","4","0.107692","7","1","1","0","0","1","58","74","2","0","2","0","4","0","4","1","4","40","0","4","1","58","74","2","0","2","0","4","0","4","1","4","40","0","4","1","0","0","13","1","13","0","1","8","0","0","0","0","0","2","1","0","0","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","false"
"L68230","0","0","0","0","0","0","0","0","1","0","0","1","7","1","0","4","5","0.5","0.285714","4","4","1","1","0.285714","4","1","1","0","0","1","10","11","0","0","0","0","1","0","1","0","1","4","0","1","0","10","11","0","0","0","0","1","0","1","0","1","4","0","1","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L68451","0","0","0","0","0","0","0","0","2","4","4","11","3","1","2","2","4","0.5","0.108108","4","4","1","1","0.108108","4","0","0","0","0","0","33","36","0","0","0","0","2","0","1","0","2","16","0","1","0","33","36","0","0","0","0","2","0","1","0","2","16","0","1","0","0","6","10","0","9","0","0","0","0","0","0","1","0","2","0","0","0","15","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L68025","0","0","0","0","0","0","0","0","1","5","5","46","10","2","2","8","19","0.5","0.0189573","4","4","1","1","0.0186916","4","3","3","2","2","1","207","225","7","7","1","2","11","0","1","0","30","126","3","10","1","210","228","12","7","6","2","11","5","1","0","30","126","8","10","1","0","0","33","16","10","0","0","0","0","0","0","0","0","5","2","0","0","8","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","13","0","0","false"
"L66353","1","1","7","1","1","1","16","16","1","3","3","4","9","0","0","5","6","0","0.0588235","1","0","0","1","0.0588235","1","2","2","0","0","1","16","16","0","0","0","0","1","0","0","0","9","7","0","8","0","16","16","0","0","0","0","1","0","0","0","9","7","0","8","0","0","0","16","0","2","0","0","0","0","11","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L66536","1","1","7","1","1","1","16","16","1","3","3","4","9","0","0","5","6","0","0.0588235","1","0","0","1","0.0588235","1","2","2","0","0","1","16","16","0","0","0","0","1","0","0","0","9","7","0","8","0","16","16","0","0","0","0","1","0","0","0","9","7","0","8","0","0","0","16","0","2","0","0","0","0","11","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L66884","1","1","5","1","1","1","6","6","1","0","0","1","2","0","0","0","1","0","0","0","0","0","1","0","0","2","2","0","0","1","6","6","0","0","0","0","1","0","0","0","9","1","0","8","0","6","6","0","0","0","0","1","0","0","0","9","1","0","8","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L66889","1","1","5","1","1","1","6","6","1","0","0","1","2","0","0","0","1","0","0","0","0","0","1","0","0","2","2","0","0","1","6","6","0","0","0","0","1","0","0","0","9","1","0","8","0","6","6","0","0","0","0","1","0","0","0","9","1","0","8","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L66919","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","2","0","1","0","6","6","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L66965","0","0","0","0","0","0","0","0","1","1","1","2","3","0","0","0","1","0","0","0","0","0","1","0","0","2","2","0","0","1","7","7","0","0","0","0","1","0","0","0","9","2","0","8","0","7","7","0","0","0","0","1","0","0","0","9","2","0","8","0","0","0","5","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L67000","0","0","0","0","0","0","0","0","1","3","3","12","14","2","0","16","19","0","0.04","2","0","0","2","0.04","2","3","3","2","2","1","48","63","6","5","0","0","3","0","1","0","21","33","3","9","1","48","63","6","5","0","0","3","0","1","0","21","33","3","9","1","0","1","13","1","10","0","0","7","0","0","0","0","0","0","0","2","0","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","false"
"L67059","0","0","0","0","0","0","0","0","2","0","0","3","5","1","0","1","4","0","0","0","0","0","3","0","0","4","4","0","0","1","16","19","7","5","1","1","3","0","2","0","21","4","3","9","1","16","19","7","5","1","1","3","0","2","0","21","4","3","9","1","0","0","12","1","3","0","0","0","0","0","0","1","0","0","0","0","0","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","false"
"L67080","0","0","0","0","0","0","0","0","1","2","2","7","5","0","0","1","4","0.25","0.189189","7","6","1","3","0.189189","7","2","2","0","0","1","30","38","4","2","3","1","3","0","3","0","12","15","0","8","1","30","38","4","2","3","1","3","0","3","0","12","15","0","8","1","0","1","9","2","13","0","0","4","0","0","0","0","0","0","0","0","0","10","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","false"
"L67101","0","0","0","0","0","0","0","0","2","0","0","3","5","1","0","2","5","0","0","0","0","0","3","0","0","4","4","0","0","1","18","21","7","5","1","1","3","0","2","0","21","5","3","9","1","18","21","7","5","1","1","3","0","2","0","21","5","3","9","1","0","0","12","1","2","0","0","0","0","0","0","1","0","0","0","0","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","false"
"L67115","0","0","0","0","0","0","0","0","1","3","3","15","20","0","0","22","25","0","0.0322581","2","0","0","4","0.0322581","2","3","3","0","0","1","60","81","9","5","3","1","3","0","3","0","20","45","3","10","1","60","81","9","5","3","1","3","0","3","0","20","45","3","10","1","0","1","13","2","25","0","0","13","0","0","0","0","0","0","0","2","0","13","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","false"
"L67146","0","0","0","0","0","0","0","0","1","2","2","4","9","1","0","8","10","0","0","0","0","0","3","0","0","3","3","0","0","1","25","34","7","5","1","1","2","0","2","0","19","14","3","9","1","25","34","7","5","1","1","2","0","2","0","19","14","3","9","1","0","0","9","2","7","0","0","4","0","0","0","0","0","0","0","0","0","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","false"
"L67157","0","0","0","0","0","0","0","0","1","2","2","4","9","1","1","6","9","0","0","0","0","0","4","0","0","3","3","0","0","1","27","35","7","2","1","1","3","0","3","0","18","13","0","9","1","27","35","7","2","1","1","3","0","3","0","18","13","0","9","1","0","0","9","2","5","0","0","2","0","0","0","0","0","0","0","0","0","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","false"
